time,Rx_left,Rx_right,p,separation
0.02325,-2.5272090374979,2.5272090705473,0,0.00098530471931013
0.0235,-2.4885538502009,2.488553881158,0,0.0011273365774151
0.02375,-2.4498753337848,2.4498753651483,0,0.0012792689142428
0.024,-2.4111806124867,2.4111806414012,0,0.0014411477429766
0.02425,-2.3724758714706,2.3724758997179,0,0.0016130185551584
0.0245,-2.3337665852584,2.3337666144176,0,0.0017949265035034
0.02475,-2.2950576940233,2.2950577203326,0,0.0019869164993794
0.025,-2.2563537470578,2.256353776977,0,0.0021890331732793
0.02525,-2.2176589977315,2.2176590270047,0,0.0024013210678147
0.0255,-2.1789775033404,2.1789775330072,0,0.0026238244621118
0.02575,-2.1403131873621,2.1403132125866,0,0.0028565874776777
0.026,-2.1016699110167,2.1016699381926,0,0.0030996538676816
0.02625,-2.0630515113675,2.063051535626,0,0.0033530671640584
0.0265,-2.0244618662965,2.0244618939688,0,0.003616870299568
0.02675,-1.9859049201918,1.9859049460446,0,0.0038911057522036
0.027,-1.947384741584,1.9473847662115,0,0.0041758151107193
0.02725,-1.908905556615,1.9089055869633,0,0.0044710389654801
0.0275,-1.8704717794114,1.8704718095587,0,0.0047768168142801
0.02775,-1.8320880696277,1.8320881001204,0,0.0050931864684707
0.028,-1.7937593622063,1.7937593935974,0,0.0054201838919659
0.02825,-1.7554909134391,1.7554909463182,0,0.0057578427366219
0.0285,-1.7172883423287,1.7172883693784,0,0.0061061939323236
0.02875,-1.6791576960195,1.6791577252123,0,0.0064652648238569
0.029,-1.6411054780026,1.6411055100254,0,0.0068350789429384
0.02925,-1.603138720771,1.6031387564594,0,0.0072156549642773
0.0295,-1.5652650379428,1.5652650687433,0,0.0076070059971448
0.02975,-1.5274927142289,1.5274927495158,0,0.0080091381505738
0.03,-1.4898307408357,1.4898307719552,0,0.0084220500616146
0.03025,-1.4522889418589,1.4522889784601,0,0.0088457306963852
0.0305,-1.4148780164583,1.41487804942,0,0.0092801586562683
0.03075,-1.3776096875374,1.3776097272695,0,0.0097252994204026
0.031,-1.3404967567392,1.3404967932377,0,0.010181104268471
0.03125,-1.3035532825562,1.3035533275471,0,0.010647506759722
0.0315,-1.2667946490206,1.2667946911095,0,0.011124421178497
0.03175,-1.2302377709726,1.2302378106535,0,0.011611738193079
0.032,-1.193901219077,1.1939012567612,0,0.012109321868285
0.03225,-1.1578054141249,1.1578054622349,0,0.012617005091
0.0325,-1.1219727747298,1.1219728210189,0,0.013134585628904
0.03275,-1.0864279831393,1.0864280278903,0,0.013661819464951
0.033,-1.0511981557651,1.051198199189,0,0.01419841556992
0.03325,-1.0163130700832,1.0163131123187,0,0.014744028979942
0.0335,-0.98180538842336,0.98180544341093,0,0.015298253213785
0.03375,-0.94771078982274,0.94771084330461,0,0.015860613727519
0.034,-0.91406819756554,0.91406824942717,0,0.016430558312879
0.03425,-0.88091979336344,0.88091984338908,0,0.017007450687499
0.0345,-0.84831099023136,0.84831103811166,0,0.01759056354744
0.03475,-0.81629025438344,0.81629031513664,0,0.018179073248566
0.035,-0.7849086361668,0.78490869298524,0,0.018772059198428
0.03525,-0.75421923680387,0.75421928908479,0,0.019368503139686
0.0355,-0.72427621863517,0.72427626581848,0,0.019967297364468
0.03575,-0.69513364198161,0.6951336981186,0,0.020567256363397
0.036,-0.6668439359863,0.6668439844213,0,0.021167137315679
0.03625,-0.63945638873636,0.63945644390096,0,0.021765661817521
0.0365,-0.61301529224627,0.61301535374853,0,0.022361548868386
0.03675,-0.58755833547712,0.58755838451698,0,0.022953546675621
0.037,-0.56311523210547,0.56311528429122,0,0.023540464433559
0.03725,-0.53970649864512,0.53970655313192,0,0.024121207045934
0.0375,-0.51734290727415,0.51734296321542,0,0.024694799622684
0.03775,-0.49602533636066,0.49602539299258,0,0.025260407754312
0.038,-0.47574513207957,0.47574518878506,0,0.025817349276136
0.03825,-0.4564848924797,0.45648494882976,0,0.02636509789136
0.0385,-0.43821956885578,0.43821962462609,0,0.026903279396308
0.03875,-0.42091776285736,0.42091781802748,0,0.027431661885598
0.039,-0.40454310090667,0.40454315564998,0,0.02795014163717
0.03925,-0.38905558502703,0.389055639699,0,0.028458726408909
0.0395,-0.37441284447601,0.37441289960789,0,0.028957517693975
0.03975,-0.36057123956765,0.36057129587406,0,0.029446693172907
0.04,-0.34748677274912,0.34748681012937,0,0.029926490966825
0.04025,-0.33511592488706,0.33511596380652,0,0.030397192006066
0.0405,-0.32341612018645,0.3234161615223,0,0.030859111283612
0.04075,-0.31234624162334,0.31234628649996,0,0.031312584215473
0.041,-0.3018669157665,0.30186696565888,0,0.031757958330783
0.04125,-0.29194069045782,0.29194072427734,0,0.032195586807353
0.0415,-0.28253221914257,0.28253225814224,0,0.032625819878211
0.04175,-0.27360819601636,0.27360824225681,0,0.033049004687869
0.042,-0.26513739910423,0.26513743110487,0,0.033465480130346
0.04225,-0.25709069705405,0.25709073664681,0,0.033875572216916
0.0425,-0.24944087791922,0.2494409284176,0,0.034279596683106
0.04275,-0.24216260247838,0.24216263838145,0,0.034677856269283
0.043,-0.23523236581384,0.23523241378238,0,0.035070637259635
0.04325,-0.2286282637682,0.22862829838349,0,0.03545821518836
0.0435,-0.22233002699825,0.22233007552313,0,0.035840848245562
0.04375,-0.21631877626457,0.21631881184715,0,0.036218784210053
0.044,-0.21057705712765,0.21057710952388,0,0.036592254002472
0.04425,-0.20508860142411,0.20508864049975,0,0.036961479261139
0.0445,-0.19983835970694,0.19983838886227,0,0.03732666635809
0.04475,-0.19481234931649,0.19481239521661,0,0.037688010218294
0.045,-0.189997537637,0.189997572494,0,0.03804569695372
0.04525,-0.18538185359584,0.18538188008745,0,0.038399899502955
0.0455,-0.18095406497188,0.18095410959454,0,0.038750781040013
0.04575,-0.17670367876753,0.17670371329826,0,0.039098497697002
0.046,-0.17262096212529,0.17262098887237,0,0.03944319420183
0.04625,-0.16869684054595,0.16869688875293,0,0.039785007104766
0.0465,-0.16492280975055,0.16492284777512,0,0.040124067769816
0.04675,-0.16129097222374,0.16129100224791,0,0.04046049744817
0.047,-0.15779393438937,0.15779395812209,0,0.040794411566669
0.04725,-0.1544247942862,0.15442484082439,0,0.041125918328465
0.0475,-0.15117705753234,0.15117709499013,0,0.041455122505772
0.04775,-0.14804467942101,0.14804470960289,0,0.041782120480798
0.048,-0.14502198089295,0.14502200523936,0,0.042107004359605
0.04825,-0.142103634754,0.14210365441497,0,0.042429861306512
0.0485,-0.13928464952465,0.13928469213044,0,0.042750773090334
0.04875,-0.13656030550926,0.13656034053317,0,0.043069819563596
0.049,-0.13392619659752,0.13392622541983,0,0.043387073926558
0.04925,-0.13137816558872,0.13137818933331,0,0.043702606483978
0.0495,-0.12891229772327,0.12891231730618,0,0.044016483954827
0.04975,-0.12652491359317,0.12652496038284,0,0.044328768827715
0.05,-0.12421251272307,0.12421255198611,0,0.044639523153275
